time,amplitude
0.646665,3.8
0.64667,3.8
0.646675,3.88
0.64668,3.8
0.646685,3.8
0.64669,3.8
0.646695,3.8
0.6467,0.2
0.646705,0.2
0.64671,0.2
0.646715,0.2
0.64672,0.28
0.646725,0.2
0.64673,0.28
0.646735,3.88
0.64674,3.88
0.646745,3.88
0.64675,3.88
0.646755,3.88
0.64676,3.88
0.646765,0.2
0.64677,0.2
0.646775,0.28
0.64678,0.28
0.646785,0.2
0.64679,0.28
0.646795,0.2
0.6468,0.28
0.646805,0.2
0.64681,0.2
0.646815,0.2
0.64682,0.28
0.646825,3.88
0.64683,3.96
0.646835,3.88
0.64684,3.88
0.646845,3.96
0.64685,3.88
0.646855,3.88
0.64686,0.2
0.646865,0.2
0.64687,0.2
0.646875,0.2
0.64688,0.2
0.646885,0.2
0.64689,3.88
0.646895,3.88
0.6469,3.88
0.646905,3.88
0.64691,3.96
0.646915,3.88
0.64692,3.88
0.646925,3.88
0.64693,3.88
0.646935,3.88
0.64694,4.04
0.646945,3.96
0.64695,0.28
0.646955,0.28
0.64696,0.2
0.646965,0.2
0.64697,0.2
0.646975,0.2
0.64698,0.2
0.646985,3.88
0.64699,3.88
0.646995,3.88
0.647,3.88
0.647005,3.88
0.64701,3.96
0.647015,0.2
0.64702,0.2
0.647025,0.28
0.64703,0.2
0.647035,0.2
0.64704,0.2
0.647045,0.2
0.64705,0.2
0.647055,0.28
0.64706,0.2
0.647065,0.2
0.64707,0.2
0.647075,3.8
0.64708,3.8
0.647085,3.8
0.64709,3.88
0.647095,3.88
0.6471,3.88
0.647105,3.8
0.64711,0.2
0.647115,0.28
0.64712,0.2
0.647125,0.2
0.64713,0.2
0.647135,0.2
0.64714,3.8
0.647145,3.8
0.64715,3.8
0.647155,3.8
0.64716,3.8
0.647165,3.8
0.64717,3.8
0.647175,3.8
0.64718,3.88
0.647185,3.88
0.64719,3.88
0.647195,3.96
0.6472,0.2
0.647205,0.2
0.64721,0.28
0.647215,0.2
0.64722,0.2
0.647225,0.2
0.64723,0.2
0.647235,3.88
0.64724,3.88
0.647245,3.88
0.64725,3.96
0.647255,3.88
0.64726,3.96
0.647265,0.2
0.64727,0.2
0.647275,0.12
0.64728,0.2
0.647285,0.12
0.64729,0.2
0.647295,0.2
0.6473,0.28
0.647305,0.2
0.64731,0.2
0.647315,0.12
0.64732,0.2
0.647325,3.88
0.64733,3.96
0.647335,3.88
0.64734,3.96
0.647345,3.88
0.64735,3.88
0.647355,3.88
0.64736,0.2
0.647365,0.2
0.64737,0.2
0.647375,0.2
0.64738,0.28
0.647385,0.2
0.64739,3.96
0.647395,3.88
0.6474,3.88
0.647405,3.88
0.64741,3.88
0.647415,3.88
0.64742,3.96
0.647425,3.88
0.64743,3.96
0.647435,3.96
0.64744,3.96
0.647445,3.96
0.64745,0.2
0.647455,0.2
0.64746,0.2
0.647465,0.28
0.64747,0.2
0.647475,0.2
0.64748,0.2
0.647485,3.88
0.64749,3.88
0.647495,3.8
0.6475,3.88
0.647505,3.96
0.64751,3.88
0.647515,0.2
0.64752,0.2
0.647525,0.28
0.64753,0.2
0.647535,0.28
0.64754,0.2
0.647545,0.28
0.64755,0.2
0.647555,0.2
0.64756,0.2
0.647565,0.2
0.64757,0.12
0.647575,3.72
0.64758,3.88
0.647585,3.8
0.64759,3.8
0.647595,3.72
0.6476,3.8
0.647605,3.88
0.64761,0.2
0.647615,0.2
0.64762,0.2
0.647625,0.2
0.64763,0.2
0.647635,0.2
0.64764,3.88
0.647645,3.8
0.64765,3.8
0.647655,3.8
0.64766,3.88
0.647665,3.96
0.64767,3.88
0.647675,3.88
0.64768,3.96
0.647685,3.96
0.64769,3.96
0.647695,3.88
0.6477,0.2
0.647705,0.2
0.64771,0.2
0.647715,0.2
0.64772,0.2
0.647725,0.2
0.64773,0.28
0.647735,3.96
0.64774,3.96
0.647745,3.96
0.64775,3.96
0.647755,3.88
0.64776,3.96
0.647765,0.2
0.64777,0.2
0.647775,0.2
0.64778,0.2
0.647785,0.28
0.64779,0.2
0.647795,0.2
0.6478,0.2
0.647805,0.2
0.64781,0.12
0.647815,0.2
0.64782,0.2
0.647825,3.88
0.64783,3.88
0.647835,3.88
0.64784,3.8
0.647845,3.88
0.64785,3.8
0.647855,3.88
0.64786,3.8
0.647865,3.88
0.64787,3.88
0.647875,4.04
0.64788,3.88
0.647885,3.88
0.64789,0.12
0.647895,0.28
0.6479,0.2
0.647905,0.2
0.64791,0.2
0.647915,0.2
0.64792,3.88
0.647925,3.88
0.64793,3.88
0.647935,3.88
0.64794,3.8
0.647945,3.96
0.64795,0.2
0.647955,0.2
0.64796,0.2
0.647965,0.2
0.64797,0.2
0.647975,0.28
0.64798,0.2
0.647985,3.88
0.64799,3.8
0.647995,3.88
0.648,3.8
0.648005,3.88
0.64801,3.8
0.648015,0.28
0.64802,0.2
0.648025,0.2
0.64803,0.2
0.648035,0.2
0.64804,0.2
0.648045,0.2
0.64805,0.2
0.648055,0.2
0.64806,0.2
0.648065,0.2
0.64807,0.2
0.648075,3.8
0.64808,3.8
0.648085,3.8
0.64809,3.96
0.648095,3.8
0.6481,3.88
0.648105,3.96
0.64811,0.2
0.648115,0.28
0.64812,0.2
0.648125,0.2
0.64813,0.2
0.648135,0.2
0.64814,3.96
0.648145,3.88
0.64815,3.88
0.648155,3.8
0.64816,3.96
0.648165,3.88
0.64817,3.96
0.648175,3.88
